RGAP,Objective Function,Time
0.002626528983,4233437.083,0.348
0.002626531639,4233437.083,0.349
0.002626530066,4233437.083,0.349
0.002626530066,4233437.083,0.349
0.002516532198,4233425.316,0.35
0.002485099415,4233423.102,0.35
0.002469621112,4233422.871,0.351
0.002466216552,4233422.838,0.351
0.002464402514,4233422.834,0.351
0.00246394919,4233422.834,0.352
0.00246367777,4233422.834,0.352
0.002463623757,4233422.834,0.353
0.002463590274,4233422.834,0.353
0.002463581903,4233422.834,0.353
0.002463581903,4233422.834,0.354
0.002430386734,4233414.56,0.354
0.002415037045,4233413.816,0.354
0.002403338427,4233413.529,0.355
0.002391664393,4233413.334,0.355
0.002383744608,4233413.218,0.356
0.00237770221,4233413.148,0.356
0.002373749912,4233413.125,0.356
0.002370840556,4233413.115,0.357
0.002368865974,4233413.11,0.357
0.002367878899,4233413.109,0.358
0.002367878899,4233413.109,0.358
0.002349987963,4233402.811,0.358
0.00234667226,4233400.94,0.359
0.002345937028,4233400.814,0.359
0.002345759075,4233400.803,0.359
0.002345670978,4233400.801,0.36
0.002345649045,4233400.801,0.36
0.002345638092,4233400.801,0.361
0.002345637408,4233400.801,0.361
0.002345637066,4233400.801,0.362
0.002345636894,4233400.801,0.362
0.002345636894,4233400.801,0.362
0.001756567589,4233078.582,0.363
0.001606855252,4233046.294,0.363
0.001586285212,4233044.079,0.363
0.001580422532,4233043.85,0.364
0.001576893936,4233043.759,0.364
0.001573982244,4233043.726,0.365
0.001572802451,4233043.716,0.365
0.001572507909,4233043.715,0.365
0.001572213529,4233043.715,0.366
0.00157212279,4233043.715,0.366
0.00157212279,4233043.715,0.367
0.001579661076,4233039.432,0.367
0.001584311144,4233038.64,0.367
0.001585499886,4233038.583,0.368
0.001586098189,4233038.575,0.368
0.001586116928,4233038.575,0.369
0.001586121613,4233038.575,0.369
0.001586123956,4233038.575,0.369
0.001586124249,4233038.575,0.37
0.001586124395,4233038.575,0.37
0.001586124432,4233038.575,0.371
0.001586124432,4233038.575,0.371
0.001557413658,4233037.978,0.371
0.001551434405,4233037.958,0.372
0.001551588767,4233037.945,0.372
0.001550424908,4233037.941,0.373
0.001550063102,4233037.94,0.373
0.00154970145,4233037.938,0.373
0.001549520682,4233037.938,0.374
0.001549339953,4233037.937,0.374
0.001549049183,4233037.937,0.375
0.001548958844,4233037.937,0.375
0.001548958844,4233037.937,0.375
