RGAP,Objective Function,Time
3.101518435e-07,4231335.288,0.46
2.973035002e-07,4231335.288,0.462
2.849875708e-07,4231335.287,0.463
2.849875708e-07,4231335.287,0.464
2.849875708e-07,4231335.287,0.464
2.86608403e-07,4231335.287,0.465
2.833763464e-07,4231335.287,0.465
2.911793374e-07,4231335.287,0.466
2.836686971e-07,4231335.287,0.466
2.965260782e-07,4231335.287,0.467
3.116357885e-07,4231335.287,0.467
3.116342745e-07,4231335.287,0.468
2.437024932e-07,4231335.287,0.468
2.510371245e-07,4231335.287,0.469
2.563924423e-07,4231335.287,0.469
1.901601353e-07,4231335.287,0.47
4.71892997e-07,4231335.287,0.47
4.477867731e-07,4231335.287,0.471
4.65591212e-07,4231335.287,0.471
4.605755334e-07,4231335.287,0.472
4.67203047e-07,4231335.287,0.473
4.644855384e-07,4231335.287,0.473
4.62056034e-07,4231335.287,0.473
4.383657072e-07,4231335.287,0.474
4.428180197e-07,4231335.287,0.474
3.989241705e-07,4231335.287,0.475
4.030636299e-07,4231335.287,0.475
2.681594939e-07,4231335.287,0.477
2.468899593e-07,4231335.287,0.479
2.360489628e-07,4231335.287,0.481
2.261634673e-07,4231335.287,0.483
2.167313342e-07,4231335.287,0.485
2.077019085e-07,4231335.287,0.487
1.990621725e-07,4231335.287,0.489
1.907945092e-07,4231335.287,0.491
1.828792932e-07,4231335.287,0.492
1.752980248e-07,4231335.287,0.494
1.680341656e-07,4231335.287,0.496
1.610729465e-07,4231335.287,0.498
1.544009348e-07,4231335.287,0.5
1.480056896e-07,4231335.287,0.502
1.418755192e-07,4231335.287,0.503
1.359993396e-07,4231335.287,0.505
1.303665852e-07,4231335.287,0.507
1.249671504e-07,4231335.287,0.509
1.197913686e-07,4231335.287,0.511
1.148299732e-07,4231335.287,0.513
